hour	min	sec	msec	pressure altitude	calibrated airspeed	mach	angle of attack	roll angle	sideslip angle	left flaperon position	right flaperon position	left horizontal tail position	right horizontal tail position	left rudder position	right rudder position	sensor 1	sensor 2	sensor 3	sensor 4	sensor 5	sensor 6	sensor 7	sensor 8	sensor 9	sensor 10	sensor 11	sensor 12	sensor 13	sensor 14	sensor 15	sensor 16	sensor 17	sensor 18	sensor 19	sensor 20	sensor 21	sensor 22	sensor 23	sensor 24	sensor 25	sensor 26	sensor 27	sensor 28
16	58	33	381	3882.0158874853496	1064	0.8030286040218034	-2	-6	3	-10	-4	-2	-5	-9	2	0.19009	0.1336	-0.00712	-0.12361	-0.03141	-2.57764	0.54711	-0.04365	0.2124	0.98281	-0.00305	0.0587	-0.49899	-0.50355	-0.44951	1.5626	-1.06158	-9.09844	-4.67209	-1.5506	-0.76079	-9.95207	3.79362	-0.75593	1.89933	3.42896	-0.70707	1.6229
16	58	33	383	3883.3181403828626	1050	0.8644366224654435	7	1	5	5	6	3	-7	-4	-2	0.19133	0.13765	-0.03764	-0.01418	-0.17021	-1.62121	-0.12259	0.09746	0.13821	0.9818	-0.05076	0.13968	-0.37449	-0.05685	-1.26809	1.54934	-0.84664	-9.78453	-4.90748	-1.57305	-0.84136	-9.42096	4.01506	-1.0202	2.08474	2.84116	-1.40541	2.13197
16	58	33	385	3884.620393280375	938	0.857453562085597	-4	5	-5	-10	9	-7	-10	2	-3	0.16842	0.07794	-0.03459	0.06788	-0.11246	1.09091	-0.29787	0.09645	0.10671	0.98281	-0.07817	0.31883	-0.17915	-0.28325	-2.29125	1.67989	-0.665	-8.28513	-4.72531	-1.81384	-0.9464	-6.07189	4.20155	-0.72203	0.88215	2.65198	-1.26351	1.03704
16	58	33	387	3885.922646177888	958	0.8829494454483799	5	1	3	3	8	7	9	-7	3	0.1356	-0.01012	-0.05493	0.04154	0.15198	2.14466	0.08815	0.06193	0.125	0.98281	-0.11777	0.27024	0.48381	-0.30457	-3.40849	1.66969	-0.72151	-8.43507	-4.75294	-1.86078	-0.99433	-3.53566	4.37803	0.28475	0.81818	1.70946	-0.33333	0.33893
16	58	33	389	3887.2248990754006	1023	0.8095284191019371	-7	5	5	1	2	-1	7	-1	-1	0.10898	-0.07692	-0.08952	-0.00709	0.17832	0.66059	-0.33333	0.12183	0.08028	0.98281	-0.1868	0.0415	0.78441	0.14822	-4.42854	1.52078	-0.94453	-10.11167	-4.59021	-1.47714	-1.11365	-3.31801	4.51196	1.43771	2.04745	-0.12795	0.23569	1.32323
16	58	33	391	3888.527151972913	1092	0.8444024343234338	-2	-4	-8	6	5	8	8	0	3	0.09536	-0.1417	-0.07935	0.01317	-0.08815	-1.63434	-0.28369	0.16041	-0.00711	0.98079	-0.18883	0.03543	-0.40992	-0.01929	-5.18752	1.24233	-1.06865	-10.57966	-3.74889	-0.99703	-1.23705	-4.42554	4.52197	1.3367	1.4094	-1.59122	0.3367	1.57239
16	58	33	394	3889.829404870426	1087	0.8274612022245728	-9	3	-6	-5	2	0	9	6	9	0.09164	-0.17611	-0.0529	0.05674	-0.21783	-2.22863	0.80851	0.13706	-0.05488	0.98079	-0.09645	0.24798	-1.96061	-0.55736	-5.5992	0.90369	-0.98489	-9.4074	-2.87351	-0.8818	-1.05144	-5.64903	4.33047	-0.42373	-1.0906	-2.09797	0.35017	0.3557
16	58	33	396	3891.1316577679386	953	0.7666178331380507	-10	-3	9	-8	3	-4	-10	-4	-3	0.08235	-0.19636	-0.06511	0.00304	-0.077	-0.59878	1.22626	0.11675	-0.0752	0.9818	-0.0203	0.2996	-1.49697	-0.32487	-5.7107	0.91695	-0.78004	-8.61227	-2.25435	-1.00305	-0.57314	-6.64022	3.90293	-1.69697	-1.90268	-2.38849	0.3569	-0.0604
16	58	33	398	3892.4339106654515	1030	0.7632968615741521	7	-2	9	9	4	-8	-5	-8	3	0.05263	-0.22874	-0.15056	-0.10436	0.03951	1.59798	0.72746	0.02538	-0.11992	0.98483	-0.04365	0.14271	0.3583	0.1269	-5.62126	1.13013	-0.54795	-8.57592	-1.11998	-0.89984	-0.2162	-7.04955	3.27317	-0.93559	-0.47811	-2.86481	0.40067	0.27517
16	58	33	400	3893.736163562964	985	0.8485711207116102	-9	1	0	-2	5	4	3	-10	-2	-0.00495	-0.21356	-0.25127	-0.09726	0.06383	2.57865	0.00608	-0.1198	-0.18801	0.98584	-0.0802	0.08806	1.60303	-0.14924	-5.40806	0.8782	-0.40163	-7.06289	0.23113	-0.49701	-0.22436	-6.82966	2.52045	0.37966	0.26936	-3.07425	0.45455	-0.71812
16	58	33	402	3895.0384164604766	1067	0.8574446775574696	-7	1	-10	-3	-10	8	5	8	4	-0.07864	-0.16296	-0.24924	-0.00811	0.16515	1.52626	-0.46099	-0.17157	-0.2185	0.98584	-0.01624	0.15081	1.94444	-0.49848	-5.08044	0.34985	-0.21191	-3.42172	0.72381	-0.07515	-0.2162	-5.80465	1.73886	0.62373	-0.2963	-2.95602	0.07407	-2.19288
16	58	33	404	3896.3406693579896	1015	0.8922471375072359	4	-3	9	-1	-2	4	-3	-2	-2	-0.14551	-0.13259	-0.20041	0.01114	0.20871	-0.59372	-0.18642	-0.16447	-0.20732	0.98483	0.04264	0.083	1.36566	-0.17563	-4.60952	0.06732	0.19314	0.4113	0.68528	0.24184	0.23266	-2.81275	1.00248	0.11186	-0.2963	-3.11817	-0.71717	-1.7138
16	58	33	406	3897.642922255502	961	0.7745157133606376	2	3	-3	-6	-3	4	8	-5	-6	-0.18142	-0.11134	-0.19837	-0.05978	0.03546	-1.68788	0.04863	-0.21218	-0.21443	0.98382	-0.01523	-0.04476	-0.61741	0.5797	-3.9678	-0.14325	0.55796	3.58082	1.50134	0.63806	0.76446	2.62595	0.33747	-0.12203	0.19192	-3.77353	-0.84175	-0.60403
16	58	33	408	3898.945175153015	973	0.7410329610204741	3	3	-10	4	-4	7	-4	-7	7	-0.18019	-0.11741	-0.16277	-0.14387	-0.13374	-1.28586	-0.04154	-0.32386	-0.21748	0.98382	-0.10558	-0.00814	-2.6226	0.7269	-3.15618	-0.56702	0.68263	6.66301	3.02315	1.17924	0.85612	6.82737	-0.27419	-0.08475	0.0303	-4.11507	-0.02357	-1.15488
16	58	33	410	3900.2474280505276	1060	0.8525587833608709	0	0	-6	-1	4	-2	-5	9	-2	-0.15851	-0.13664	-0.0885	-0.17224	-0.10436	0.28571	0.14184	-0.41117	-0.20732	0.98281	-0.12995	0.08907	-1.8202	0.32487	-2.21152	-1.06106	0.80934	8.76739	3.59401	1.61613	0.70201	6.23608	-0.87097	-0.30508	-0.67677	-3.96608	0.78114	-1.88889
16	58	33	411	3901.54968094804	924	0.8811282629806829	-6	6	-7	2	-1	-8	-4	8	5	-0.14303	-0.167	-0.03764	-0.17224	-0.04863	1.54747	-0.05167	-0.43756	-0.24695	0.98281	-0.10152	0.03441	1.17071	0.40406	-1.1944	-1.25728	1.02803	8.94914	3.25618	1.7935	0.75036	3.58705	-1.49876	-0.05085	-1.23154	-4.1693	1.31419	-1.47811
16	58	33	413	3902.851933845553	985	0.8439425353784524	-5	-9	6	-7	7	-8	3	7	4	-0.16037	-0.24798	-0.02645	-0.20567	-0.08815	0.94732	-0.40628	-0.49949	-0.29167	0.98382	-0.10152	-0.08138	2.83589	0.4467	-0.15353	-1.2156	1.10365	8.42662	3.84578	1.65521	0.95079	4.00396	-2.1888	1.04377	-1.1745	-4.52517	1.47973	-1.38047
16	58	33	415	3904.1541867430656	919	0.8464611348879792	-10	-6	2	-5	-5	-9	-5	-3	3	-0.21734	-0.26721	-0.08037	-0.2614	-0.09524	-0.62209	-0.15299	-0.59594	-0.26728	0.98281	-0.12487	-0.04476	1.67172	-0.07513	0.86203	-1.33964	0.94321	8.79011	5.48606	1.19528	0.99612	7.30103	-2.94028	1.37037	-1.07718	-3.96946	0.90236	-2.16919
16	58	33	417	3905.4564396405785	1093	0.7800237359999491	-7	-2	6	-7	2	-1	8	-8	-3	-0.29783	-0.1832	-0.10376	-0.28875	-0.08004	-1.44545	-0.11854	-0.63147	-0.20833	0.9818	-0.10051	0.08704	-0.30567	-0.07614	1.80707	-1.61008	0.82263	8.73104	6.44302	0.82124	0.83799	8.6476	-3.69922	0.37288	-1.66443	-2.79387	0.2963	-2.15566
16	58	33	419	3906.758692538091	1049	0.8493419610871802	-5	-9	6	2	-2	4	0	-9	-9	-0.37276	-0.14271	-0.04476	-0.26849	-0.17224	-1.41212	-0.4843	-0.64467	-0.18293	0.98281	-0.08832	0.13664	-1.18384	0.33604	2.62738	-1.71683	0.99431	6.95903	6.08723	0.97252	0.7141	6.24622	-4.37803	-0.21695	-1.88255	-2.07432	0.3367	-0.96644
16	58	33	421	3908.0609454356036	1009	0.7976506189662711	8	-8	-4	0	8	-5	-6	7	-2	-0.41053	-0.16296	-0.01831	-0.2229	-0.22492	-0.64134	-0.24924	-0.61624	-0.19512	0.98483	-0.18782	0.11538	-1.14646	-0.08122	3.27555	-1.75038	1.22999	5.18462	5.15282	1.43777	0.79266	4.83801	-4.86617	0.30847	-1.37584	-1.7027	0.28283	-0.30201
16	58	33	423	3909.3631983331165	1084	0.7356104310912427	-9	-8	-2	3	6	-3	-5	1	3	-0.39938	-0.17004	0.01221	-0.22999	-0.05268	0.71125	0.04965	-0.4934	-0.1687	0.98989	-0.29036	0.15385	-0.53036	-0.59898	3.77072	-1.84798	1.29256	5.49683	4.2439	1.68828	1.01022	7.84913	-5.07571	1.06061	-1.48658	-0.94949	-0.27273	-0.38926
16	58	33	425	3910.665451230629	1044	0.7027950420738162	-7	-5	7	-1	1	-6	8	3	-4	-0.34923	-0.15486	0.10376	-0.28369	0.15502	1.44949	-0.27254	-0.3533	-0.09451	0.99292	-0.2731	0.24899	0.36032	-0.36751	4.19342	-1.88357	1.30366	6.37534	3.53886	1.59509	1.18425	11.64861	-4.99857	1.47138	-1.85906	-0.05724	-0.62963	-0.04698
16	58	33	427	3911.967704128142	1027	0.7428952125228566	-9	-1	-4	-9	6	-10	0	0	4	-0.28916	-0.1083	0.15056	-0.23202	0.16008	0.75684	-0.47822	-0.20812	-0.07012	0.99596	-0.23553	0.26012	1.03636	-0.20609	4.62654	-1.87543	1.22596	5.73665	2.96033	1.48888	1.12	12.25084	-4.68718	1.51178	-1.11745	0.49495	-0.36027	0.69128
16	58	33	428	3913.2699570256545	951	0.7140258114293959	-8	9	1	-9	9	0	-3	8	-4	-0.2483	-0.0668	0.14547	-0.10132	0.10334	-0.31915	-0.39716	-0.07513	-0.05793	0.99596	-0.26802	0.14777	0.5415	-0.56548	5.06764	-1.74835	0.96058	4.89502	2.3271	1.38667	0.8259	9.78778	-4.2391	1.04714	-0.09091	1.09122	0.66667	0.84899
16	58	33	430	3914.572209923167	1099	0.8908985243074314	-1	2	-6	5	-9	9	-10	-10	4	-0.2452	-0.04555	0.12513	-0.06383	0.11955	-0.5076	-0.42148	-0.05381	0.04878	0.99596	-0.29239	0.0587	-1.16869	-0.84467	5.41561	-1.17798	0.72453	5.65973	1.66753	1.07102	0.52475	7.28412	-3.75015	-0.03051	-0.3064	1.97973	1.72973	0.72819
16	58	33	432	3915.87446282068	913	0.7333072888211025	-1	9	1	-9	4	-10	3	2	-5	-0.2805	0.00911	0.10682	-0.08409	0.06687	-0.37386	-0.32523	-0.09239	0.15752	0.99596	-0.26904	0.12247	-2.20415	-0.74112	5.51736	-0.22084	0.61212	6.8	1.08368	0.58249	0.37266	5.73239	-3.25578	-0.98983	-0.71044	2.7263	1.29392	1.04714
16	58	33	434	3917.1767157181926	969	0.8823850160148194	-10	-4	-7	-1	8	-5	9	2	5	-0.34427	0.03846	0.15463	-0.01418	-0.03141	-0.55623	0.06484	-0.08934	0.17276	0.99494	-0.20305	0.27024	-1.57374	-0.47513	5.27103	0.44369	0.43226	5.41538	0.33859	0.07924	0.29511	3.11251	-2.72416	-0.6339	0.15152	3.19249	-0.43098	1.20202
16	58	33	436	3918.4789686157055	1031	0.7351489705306216	3	0	-5	-9	-1	-8	9	7	-1	-0.42043	0.0081	0.20244	0.05268	0.02634	-0.04053	0.52989	0.03046	0.13618	0.99494	-0.08528	0.31883	0.14372	-0.5269	4.69332	0.51407	-0.00807	1.57288	-0.54182	-0.38378	0.0977	-0.65351	-2.08446	0.44068	0.79125	3.97284	-1.375	0.64765
16	58	33	438	3919.781221513218	1098	0.8383017404137421	5	-1	-8	5	-9	5	3	-9	-6	-0.49102	0.00607	0.16684	0.02533	0.18338	1.28283	0.73455	0.27107	0.08638	0.99494	0.00711	0.19433	1.99192	-0.78477	3.88908	0.40697	-0.61455	-1.05962	-1.30651	-0.48299	-0.31003	-3.21272	-1.29208	0.79661	0.26263	5.06068	-0.75758	0.46309
16	58	33	440	3921.0834744107306	1082	0.8315818268598223	-8	-6	2	8	-9	-9	8	9	-1	-0.53994	0.0496	0.13428	0.0152	0.19453	1.09293	0.48835	0.37665	0.03963	0.99292	0.02132	0.01822	2.31892	-0.51574	3.022	0.58342	-0.87692	-0.98717	-2.31112	-0.1453	-0.68125	-4.09337	-0.33995	0.23051	0.59596	5.67763	0.23232	0.95973
16	58	33	442	3922.3857273082435	1068	0.7049256743755117	1	-2	-10	-7	5	-6	8	-3	-6	-0.55604	0.11336	0.14242	0.08409	0.08815	-0.18946	0.31814	0.20609	0.00102	0.99191	0.00711	-0.07934	0.54453	-0.04061	2.21039	1.02813	-0.69931	-0.11774	-3.75193	-0.20041	-0.74652	-4.58432	0.71712	-0.58983	1.86577	5.63356	0.53199	0.76846
16	58	33	444	3923.687980205756	1091	0.7074361952005913	-4	0	8	7	4	6	-6	7	-1	-0.53313	0.19838	0.13123	0.16819	0.03546	-0.53597	0.43769	0.07716	-0.02439	0.99191	0.05076	-0.07426	-1.1899	0.34721	1.49553	1.4147	-0.60547	-0.3034	-4.63422	-1.06217	-0.63229	-4.77014	1.78342	-0.85424	2.33895	5.09119	0.0101	0.30872
16	58	33	447	3924.990233103269	1075	0.8628657031760448	-7	-1	5	1	9	-8	2	4	6	-0.46687	0.26417	0.10783	0.24519	0.01824	-0.5846	-0.01317	0.21421	0.0	0.99292	0.19898	-0.03459	-1.58485	0.91574	0.85894	1.63909	-0.84059	-2.69315	-4.35375	-1.70977	-0.66391	-4.54716	2.76639	-0.44407	2.18981	4.34554	-0.77104	1.00337
16	58	33	449	3926.2924860007815	982	0.7655089505622991	3	0	6	6	-8	-10	6	3	-8	-0.35728	0.28846	0.1058	0.31814	-0.0152	-0.65248	-0.5998	0.36447	0.05386	0.99191	0.34112	-0.03255	-1.10303	1.20505	0.23718	1.70437	-1.10296	-6.14508	-4.19772	-1.47102	-0.89541	-5.22284	3.57128	-0.24068	2.24405	3.95933	-0.90572	2.21657
16	58	33	451	3927.594738898294	1068	0.7183796249630402	4	5	-8	-8	9	6	7	4	-2	-0.21362	0.31781	0.11394	0.33637	0.01418	0.00912	-0.19656	0.27107	0.10264	0.98989	0.37259	-0.09053	0.42409	0.76751	-0.45632	1.5218	-1.03232	-9.31199	-5.1961	-1.21748	-1.04431	-8.03735	4.1252	-0.36949	2.25083	3.60462	-0.06734	1.93939
16	58	33	453	3928.896991795807	1002	0.7599350967832406	1	-8	8	-10	1	-8	-7	7	2	-0.05387	0.3664	0.10071	0.24417	0.13475	0.87335	0.11044	0.04772	0.15955	0.98686	0.38173	-0.15563	2.48955	0.21218	-1.29657	1.34636	-0.72454	-10.76141	-6.08985	-1.51285	-0.91785	-10.27345	4.38804	-0.17288	1.8557	2.82089	0.73737	0.93289
16	58	33	455	3930.1992446933195	991	0.8715245495255804	-1	9	0	-4	6	-3	-1	-2	-4	0.09845	0.38968	0.08037	0.1459	0.18744	0.74367	-0.15603	-0.09645	0.22459	0.98584	0.44975	-0.17699	2.39408	0.1198	-2.30546	1.51466	-0.63776	-9.69365	-5.54988	-1.67304	-0.76385	-8.5617	4.37177	-0.39322	1.91275	1.98986	0.56229	0.8255
16	58	33	457	3931.5014975908325	964	0.8199172674525168	6	-10	-9	-7	-9	-8	4	-2	-6	0.22539	0.37753	0.07223	0.17224	0.04762	-0.49645	0.1388	-0.0934	0.27947	0.98483	0.44365	-0.17598	-0.37045	0.43147	-3.41719	1.70539	-0.86178	-9.16205	-4.40846	-1.35476	-0.80363	-4.9627	4.14648	-1.35017	2.37624	1.36149	-0.33333	0.45302
16	58	33	459	3932.803750488345	988	0.7745035991698189	1	-8	-6	-7	-10	-3	-7	8	2	0.32322	0.38158	0.07528	0.26039	-0.08409	-1.1596	0.41337	0.07005	0.33841	0.98382	0.28325	-0.14343	-2.28134	0.99492	-4.47175	1.60544	-1.07067	-11.21123	-4.02852	-1.13331	-0.9464	-4.65189	3.81722	-1.47811	1.60738	0.53199	-0.98653	-0.31208
16	58	33	461	3934.1060033858575	1062	0.758657127084027	6	-5	4	-8	4	-4	-1	-9	4	0.40186	0.39777	0.10376	0.29483	-0.00405	-0.51469	0.19959	0.33604	0.3872	0.98382	0.1269	-0.08138	-1.2697	1.41212	-5.30588	1.43816	-1.12213	-12.03817	-3.98495	-1.1774	-1.10346	-7.7904	3.49178	-0.1661	0.02694	-0.61616	-0.87205	0.34899
16	58	33	461	3935.4082562833705	1033	0.7373248050490658	9	6	-3	8	-10	5	7	2	-9	0.4774	0.38158	0.11089	0.30699	0.15502	0.29179	0.21682	0.55939	0.38516	0.98281	0.10457	-0.03255	0.53644	1.15354	-5.7977	1.37288	-1.11204	-9.63004	-3.19671	-1.18843	-1.13303	-9.64085	3.22349	1.25589	-0.16498	-1.72973	-0.36364	1.74747
16	58	33	463	3936.710509180883	1089	0.7905464029412366	3	5	5	3	-3	7	-5	5	-3	0.56285	0.34919	0.08037	0.34245	0.22188	0.95035	0.08004	0.64569	0.34654	0.98281	0.20203	-0.01322	1.53232	0.0335	-5.96372	1.31576	-1.01012	-7.78533	-1.96442	-1.14634	-0.86176	-7.77011	2.99866	1.52189	0.41077	-2.4797	-0.00673	1.34343
16	58	33	466	3938.0127620783956	979	0.758617445848735	0	2	3	-8	-7	-6	1	-5	7	0.66502	0.34514	0.11089	0.35562	0.2695	1.4596	-0.46809	0.60914	0.35772	0.9818	0.31168	-0.01119	2.08328	-1.40202	-5.88469	1.11993	-0.68317	-8.3033	-1.00644	-1.15937	-0.41405	-5.15189	2.7403	0.67119	-0.36364	-2.98642	0.28283	-0.14094
16	58	33	468	3939.3150149759085	998	0.8268126127277935	6	1	-6	4	-9	-5	2	3	-6	0.77399	0.35526	0.18006	0.36272	0.3384	1.12727	-0.06788	0.59797	0.43089	0.98079	0.31168	-0.01729	1.06364	-1.83939	-5.65618	0.81904	-0.26439	-7.80804	-0.09081	-0.99603	-0.19887	-4.73973	2.35152	-0.50169	-1.92953	-3.51003	0.72391	-0.35235
16	58	33	470	3940.617267873421	933	0.7815633511333704	-5	9	-7	9	-9	-2	1	-7	7	0.86316	0.3087	0.15463	0.39412	0.28875	-0.04357	0.92097	0.72386	0.48069	0.98079	0.20406	-0.00203	-1.86061	-1.10606	-5.32404	0.52529	-0.03229	-3.61629	0.74915	-0.28358	-0.2315	-4.02875	1.77475	-1.06734	-1.85235	-4.09473	0.74074	-0.42953
16	58	33	472	3941.919520770934	1068	0.782557693151275	6	-2	-6	8	-1	1	8	2	5	0.89721	0.20243	0.10987	0.42351	0.16413	-0.73252	1.16667	0.8934	0.47154	0.98281	0.09543	0.0415	-2.95676	-0.43553	-4.86251	0.22031	0.1635	1.24294	1.02387	0.65041	0.07453	-0.22454	1.03218	-0.30508	-0.36027	-4.59295	0.04714	-1.79461
16	58	33	474	3943.2217736684465	977	0.8091631651561669	0	6	8	-4	-7	5	7	-9	3	0.85263	0.17105	0.12411	0.45694	0.154	-0.44782	1.0303	0.99391	0.41972	0.98281	0.07513	0.06377	-0.3087	0.15939	-4.23937	-0.25764	0.53547	3.36164	1.19418	1.07804	0.77856	5.2563	0.20099	0.87458	-0.27609	-4.73869	-0.36027	-1.88889
16	58	33	476	3944.524026565959	999	0.7966756388277203	-5	3	7	2	-4	0	1	9	3	0.73498	0.22773	0.10682	0.44782	0.22188	0.29078	0.9311	0.98071	0.32215	0.98079	0.15025	0.0415	2.22345	0.96954	-3.45448	-0.90551	0.80934	4.78174	2.22376	1.13816	1.06964	8.54948	-0.61042	0.79661	-1.42953	-4.30826	0.17172	-0.24497
16	58	33	478	3945.826279463472	987	0.8919260634984705	-2	0	5	9	9	-3	5	1	-8	0.57833	0.23583	0.0295	0.3384	0.21682	1.01919	0.88956	0.79086	0.23171	0.98079	0.26091	0.03138	1.69798	0.87513	-2.54468	-1.36099	0.78277	7.44974	3.48921	1.36963	0.75338	7.07435	-1.31931	0.15593	-1.55705	-3.73299	0.80808	-0.35235
16	58	33	480	3947.1285323609845	968	0.7969877370648337	7	0	5	5	-1	-7	6	-10	1	0.42848	0.20445	-0.02848	0.19757	0.18034	0.90578	0.61094	0.50254	0.2002	0.98079	0.36548	0.02733	-0.19737	-0.08528	-1.57308	-1.26847	0.77971	9.17178	3.80996	1.63217	0.61036	3.29894	-1.89728	0.58983	-0.68687	-3.76002	0.85859	-2.45005
16	58	33	482	3948.4307852584975	1096	0.8557988420592628	-7	6	-7	8	-1	-9	4	-7	0	0.3195	0.17409	-0.00916	0.12361	0.19048	-0.02229	0.22796	0.3066	0.20122	0.98079	0.43452	-0.01628	-1.44545	-0.14518	-0.57273	-0.92279	0.98102	9.02184	4.0474	1.49589	0.8964	2.53546	-2.36518	1.10774	-0.03704	-4.05406	0.71717	-3.07606
16	58	33	483	3949.73303815601	907	0.8009917911622051	-10	-1	6	4	-10	-2	-10	6	0	0.2613	0.09211	0.03052	0.11449	0.1307	-0.55927	0.33131	0.25076	0.19411	0.97978	0.41218	-0.05391	-1.53535	0.56548	0.42913	-0.96346	1.10263	8.59019	5.51897	1.06301	1.01827	5.2733	-2.76639	0.47119	-0.01347	-3.61476	0.56229	-1.76094
16	58	33	485	3951.0352910535225	968	0.8683671099801237	-3	0	-9	-3	-1	-4	8	7	5	0.24025	0.01316	0.0061	0.12665	-0.04053	-0.47619	0.39615	0.24569	0.16972	0.97877	0.31168	-0.08138	0.39777	0.67107	1.40158	-1.50841	1.02088	8.23579	6.96349	0.88402	0.87827	7.0642	-3.15144	-0.07797	-0.41751	-2.41213	0.35354	-1.3266
16	58	33	487	3952.3375439510355	987	0.8422307533029024	-9	8	3	-8	5	5	-7	-6	3	0.22972	-0.00101	-0.00916	0.0922	-0.08105	0.02634	-0.29483	0.21726	0.10467	0.97877	0.24873	-0.16784	3.09387	0.75939	2.30547	-2.01065	1.05358	7.52244	6.43692	1.23636	0.91957	5.93878	-3.55886	0.33898	-0.84175	-1.33108	0.59259	-1.64983
16	58	33	489	3953.639796848548	1075	0.7218124808266598	-9	6	-5	-5	-8	3	-8	-6	5	0.21115	-0.00405	0.01221	-0.0385	0.08105	1.02727	-0.94225	0.10761	-0.02033	0.98079	0.25584	-0.24006	2.74144	1.28687	3.09782	-2.08792	1.34705	6.76804	4.74759	1.77045	1.12612	5.42293	-3.98377	0.4678	-0.80808	-0.99327	1.30405	-0.77181
16	58	33	491	3954.942049746061	1085	0.8204429292934684	-3	3	2	4	-7	-1	6	-4	-2	0.18328	0.00911	-0.01729	-0.1388	0.1692	1.46869	-0.78825	-0.03147	-0.14736	0.9818	0.25685	-0.18208	-0.42611	1.24242	3.77823	-1.93542	1.50245	7.61331	4.0167	1.99391	1.14244	8.31941	-4.36426	-0.05085	-0.72727	-0.77778	1.29054	0.55705
16	58	33	493	3956.2443026435735	1009	0.7454434370930033	8	-8	-2	-6	-10	6	3	3	-9	0.16471	0.03543	-0.04476	-0.14387	0.06687	0.46201	-0.67882	-0.1401	-0.14634	0.9818	0.23147	-0.09969	-1.88788	0.46396	4.39068	-1.78901	1.33797	9.45348	4.00953	1.80452	1.02633	12.07152	-4.59081	0.04407	-1.39933	0.12121	0.06397	0.15436
16	58	33	495	3957.546555541086	1071	0.8221598963425666	-7	2	-8	-8	-2	3	-5	0	-7	0.17214	0.02834	-0.02645	-0.15907	-0.02229	-0.96555	-0.65046	-0.19695	-0.02642	0.98079	0.16447	-0.10681	-0.78036	0.0264	4.97084	-1.84493	1.12101	8.95368	3.34129	1.43978	0.98604	12.62301	-4.55326	0.70847	-1.95638	1.2973	-0.9596	-1.23232
16	58	33	497	3958.848808438599	1078	0.8585728953035832	-6	-9	-3	-4	-1	-2	-7	-7	2	0.20805	-0.02024	0.00814	-0.17325	-0.03141	-1.36667	-0.05167	-0.21218	0.06098	0.97978	0.04569	-0.08443	0.48684	0.22741	5.51426	-2.00455	0.97693	6.24292	2.36763	1.1572	0.84906	10.34603	-4.19279	1.08418	-1.3255	2.03378	-0.46128	-0.83221
16	58	33	500	3960.1510613361115	918	0.8545402392571599	-5	-4	-6	5	9	5	-4	-5	-4	0.24892	-0.11538	0.09257	-0.13273	-0.11246	-0.90983	0.6616	-0.30457	0.09553	0.97877	-0.06193	0.07287	1.04545	0.05076	5.923	-1.63753	0.89007	4.59452	1.90968	1.0353	0.51871	7.55817	-3.52781	1.25253	-0.06734	2.46281	0.87879	0.51007
16	58	33	502	3961.4533142336245	1043	0.8361552010067248	7	9	7	1	6	0	-5	-5	0	0.25759	-0.18117	0.16887	-0.1074	-0.20567	-0.15603	0.77913	-0.4132	0.12093	0.97776	-0.10761	0.19838	1.27677	-0.61015	6.04395	-0.58423	0.85635	4.8362	1.48208	0.74817	0.34345	4.64459	-2.64963	1.26936	0.61953	2.98304	1.44595	0.37584
16	58	33	502	3962.755567131137	930	0.8063021174306456	-7	9	3	-7	5	-1	-9	-4	8	0.20681	-0.14777	0.13733	-0.1773	-0.09524	0.79027	0.17629	-0.32487	0.07622	0.97776	-0.13604	0.18522	0.73077	-0.35736	5.77973	0.27947	0.73372	4.42557	0.56871	0.13379	0.4341	1.42457	-1.7005	0.67119	0.42088	3.37491	0.73064	0.31544
16	58	33	504	3964.0578200286495	943	0.7098583676318617	6	-4	-3	0	-5	0	-9	7	9	0.09226	-0.13158	0.07935	-0.26241	0.09625	0.41135	-0.3536	-0.13807	-0.0315	0.97674	-0.21218	0.21356	-0.78441	0.2	5.15279	0.33761	0.31474	1.57288	-0.2815	-0.32767	0.2941	-0.92162	-0.8263	-0.23051	-0.16162	3.48976	-0.49495	2.01692
16	58	33	506	3965.3600729261625	942	0.7101890808251264	-6	-9	-6	3	-1	-2	9	-9	-4	-0.0644	-0.16498	0.10275	-0.26748	0.0618	-1.28586	-0.2077	-0.01421	-0.09146	0.97573	-0.34518	0.35729	-1.80808	-0.58985	4.29424	0.05712	-0.34512	-1.35068	-0.97704	-0.24851	-0.30187	-1.94164	-0.11911	-0.20339	-0.17508	3.54719	-1.06757	2.80874
16	58	33	508	3966.662325823675	1047	0.7597706571941987	-4	-7	4	-9	0	6	-2	4	-6	-0.22663	-0.15486	0.16378	-0.19352	-0.0922	-1.16768	0.00811	0.09036	-0.05589	0.97371	-0.44569	0.37955	-1.14747	-1.20606	3.36877	0.22847	-0.83655	-1.45571	-2.35978	-0.09119	-0.74652	-3.25	0.40819	0.65763	0.86869	3.80731	-0.51852	1.08418
16	58	33	510	3967.964578721188	938	0.7498911181696374	0	-4	4	-1	1	-2	8	-3	1	-0.36718	-0.14676	0.15056	-0.14792	-0.01722	0.88247	-0.24924	0.10761	-0.02033	0.97371	-0.45178	0.24393	-0.38866	-0.73706	2.54597	0.95775	-0.83857	0.09944	-4.19063	-0.31164	-0.66595	-4.51676	0.82382	0.38644	1.84564	3.95933	0.25253	0.10403
